"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"371190063043","NC0160010",797,100,89875,52353,4,9.9,"Low",2.4
"371190064031","NC0160010",825,99.77,72232,31143,6.8,16.8,"Low-Moderate",2.9
"371190064032","NC0160010",59,100,103943,82562,NA,16.8,"unknown",NA
"371190064033","NC0160010",549,100,141369,61208,3.5,16.8,"Low",1.5
"371190064041","NC0160010",667,99.97,139360,75934,2.8,8.6,"Low",1.5
"371190064042","NC0160010",1315,99.91,200707,84372,2.5,8.6,"Low",1.1
"371190064051","NC0160010",1311,100,75089,37081,5.7,12.1,"Low-Moderate",2.8
"371190064052","NC0160010",1101,100,85258,33031,6.4,12.1,"Low-Moderate",2.5
"371190064061","NC0160010",722,100,38088,14920,14.2,31.2,"High",5.6
"371190064062","NC0160010",334,100,114079,47341,4.5,31.2,"Low-Moderate",1.9
"371190064063","NC0160010",1364,100,74408,38452,5.5,31.2,"Moderate-High",2.9
"371190064071","NC0160010",569,100,100208,60871,3.5,14.9,"Low",2.1
"371190064072","NC0160010",735,100,121557,60022,3.5,14.9,"Low",1.7
"371199801001","NC0160010",0,100,NA,NA,NA,NA,"unknown",NA
"371199802001","NC0160010",0,98.83,NA,NA,NA,NA,"unknown",NA
"371199803001","NC0160010",13,100,230570,221688,1,NA,"unknown",0.9
"371790203101","NC0160010",626,0.35,143704,79748,2.5,8.5,"Low",1.4
"371790203111","NC0160010",471,0.17,66975,21851,11.5,18.6,"Moderate-High",3.8
"371790210061","NC0160010",926,0.52,202328,88687,2.3,6.4,"Low",1
"371790210071","NC0160010",1274,0.26,206806,109194,1.9,8.8,"Low",1
"370370202002","NC0319050",375,19.53,59255,38366,8.5,26.5,"Moderate-High",5.5
"370370202004","NC0319050",972,60.07,72663,21147,15.3,26.5,"High",4.5
"370370203001","NC0319050",534,18.2,42414,24535,13.2,49.1,"Very High",7.7
"370370203002","NC0319050",512,97.84,50000,27651,11.7,49.1,"Very High",6.5
"370370204013","NC0319050",1021,31.13,32205,20494,15.8,60.2,"Very High",10.1
"370370204022","NC0319050",674,4.1,20676,13613,23.9,50.8,"Very High",15.8
"370370205001","NC0319050",425,99.69,51991,15349,21.1,37.8,"Very High",6.2
"370370205002","NC0319050",533,99.83,44650,18169,17.9,37.8,"Very High",7.3
"370370205003","NC0319050",423,98.79,50230,18273,17.8,37.8,"Very High",6.5
"370370206001","NC0319050",526,74.83,56423,29881,10.9,34.8,"High",5.8
"370370206003","NC0319050",452,46.84,52192,35184,9.2,34.8,"High",6.2
"370370206004","NC0319050",214,92.5,39038,22333,14.5,34.8,"High",8.3
"370710305011","NC0136030",446,4.98,45625,18897,17.6,42.7,"Very High",7.3
"370710306011","NC0136030",601,19.78,42724,19056,9.9,43.2,"Very High",4.4
"370710306012","NC0136030",474,31.86,38721,19612,10.5,43.2,"Very High",5.3
"370710306021","NC0136030",492,5.62,41250,20031,9.3,31.1,"High",4.5
"370710306022","NC0136030",511,60.5,49688,25780,7,31.1,"Moderate-High",3.6
"370710307001","NC0136030",586,59.71,39623,18126,10,37.9,"Very High",4.6
"370710307002","NC0136030",301,11.12,40083,16200,13.2,37.9,"Very High",5.3
"370710307003","NC0136030",545,45.29,46055,18180,11.1,37.9,"Very High",4.4
"371590516001","NC0180040",860,0.79,62912,28342,7.2,34.6,"Moderate-High",3.2
"371590516005","NC0180040",539,5.07,54388,20639,10.2,34.6,"High",3.9
"371590517001","NC0180040",557,41.52,39740,19306,10.8,36.8,"Very High",5.3
"371590517002","NC0180040",1058,11.42,51638,21840,9.6,36.8,"Very High",4
"371590517003","NC0180040",270,53.76,59754,42326,4.9,36.8,"High",3.5
"371590517004","NC0180040",513,100,52303,17672,11.8,36.8,"Very High",4
"371590517005","NC0180040",679,8.37,46725,28876,7.2,36.8,"High",4.5
"370139309001","NC0407025",485,0.13,50125,25916,9.5,33.7,"High",4.9
"370139309002","NC0407025",990,14.91,79318,42436,7.5,33.7,"Moderate-High",4
"370139310001","NC0407025",880,38.1,35000,14733,21.3,49.9,"Very High",9
"370139310002","NC0407025",559,6.52,32260,25200,12.7,49.9,"Very High",10
"370139310004","NC0407025",400,3.77,36429,26485,11.8,49.9,"Very High",8.7
"370350101012","NC0118035",667,0.69,93315,58260,6.5,24.5,"Moderate-High",4.1
"370350101023","NC0118035",550,41.45,70278,25860,11.4,27.3,"High",4.2
"370350114011","NC0118035",607,34.61,63472,27755,9.3,36.9,"Very High",4.1
"370350114012","NC0118035",488,21.6,44464,25812,11,36.9,"Very High",6.3
"370179506006","NC0309020",288,45.49,22500,13298,19.6,50.4,"Very High",11.5
"370179506007","NC0309020",378,8.51,50112,19290,15.2,50.4,"Very High",5.8
"370439501001","NC0122010",588,1.16,57500,27343,7,33.8,"Moderate-High",3.3
"370439501002","NC0122010",543,0.28,38125,11353,19.5,33.8,"High",5.8
"370439502002","NC0122010",1144,4.64,44844,24110,7.9,39.9,"High",4.3
"370439502003","NC0122010",796,16.02,34375,13966,13.8,39.9,"Very High",5.6
"371010402031","NC0351020",3645,0.23,98660,52104,5.1,19.1,"Low-Moderate",2.7
"371010402032","NC0351020",2124,5.86,65506,45817,4.8,19.1,"Low-Moderate",3.3
"371010409013","NC0351020",945,1.2,78246,41229,5.2,25.6,"Moderate-High",2.7
"371010409014","NC0351020",866,49.43,142031,81912,2.7,25.6,"Low-Moderate",1.5
"371010409023","NC0351020",597,2.27,83268,40052,5.4,39.2,"High",2.6
"371010410011","NC0351020",1795,25.54,52411,22119,10.1,38.8,"Very High",4.3
"371010410012","NC0351020",732,60.22,50882,32912,6.5,38.8,"High",4.2
"371010410013","NC0351020",641,56.84,60536,34034,6.4,38.8,"High",3.6
"371010410021","NC0351020",1444,46.37,57344,30790,7.1,32.8,"Moderate-High",3.8
"371010410022","NC0351020",674,59.89,55417,22122,9.9,32.8,"High",4
"371010410023","NC0351020",1374,15.34,71750,28674,8.5,32.8,"Moderate-High",3.4
"371010411013","NC0351020",1045,3.18,72045,42751,5.2,16.6,"Low-Moderate",3.1
"371010411014","NC0351020",423,2.8,49321,36547,6.1,16.6,"Low-Moderate",4.5
"371010411023","NC0351020",1179,18.1,93482,55208,4.1,18.1,"Low",2.4
"371830528071","NC0351020",724,0.11,74279,50634,4.5,33.7,"Low-Moderate",3
"371590519011","NC0180050",902,0.27,54821,21322,11.4,29,"High",4.4
"371590519012","NC0180050",808,0.73,56563,18854,11.8,29,"High",3.9
"371590519024","NC0180050",556,11.77,70714,21300,8.1,32.2,"Moderate-High",2.5
"371639706001","NC0382010",558,21.69,35769,16404,10,48.5,"Very High",4.6
"371639706002","NC0382010",616,44.64,39932,14430,11.2,48.5,"Very High",4
"371639706003","NC0382010",348,100,19167,7877,14.2,48.5,"Very High",5.8
"371639706004","NC0382010",256,100,26528,7775,14.4,48.5,"Very High",4.2
"371639707001","NC0382010",652,7.15,47635,25652,8.6,44.3,"High",4.6
"371639707002","NC0382010",480,99.88,57857,24450,5.4,44.3,"High",2.3
"371639707003","NC0382010",324,100,43958,21023,5.3,44.3,"High",2.5
"371639707004","NC0382010",391,100,15625,7067,18.5,44.3,"Very High",7.9
"371639707005","NC0382010",805,14.95,42702,19212,10.2,44.3,"Very High",4.6
"371639708001","NC0382010",451,100,35125,18011,6.2,49.8,"High",3.2
"371639708002","NC0382010",370,52.85,36346,19456,9.1,49.8,"High",4.9
"371639708003","NC0382010",533,6.95,40950,20062,9,49.8,"High",4.4
"371639708005","NC0382010",734,1.12,43500,18100,12.2,49.8,"Very High",5.1
"370879204001","NC0144025",478,9.87,49737,21375,15.1,33.4,"High",6.5
"370879204002","NC0144025",304,2.64,46324,21113,15.2,33.4,"High",6.9
"370879205001","NC0144025",425,41.1,24485,17779,18.4,32.7,"High",13.2
"370879205002","NC0144025",732,53.57,53214,21208,13.8,32.7,"High",5.5
"370879205003","NC0144025",813,11.06,61616,29516,10.4,32.7,"High",5
"370879205004","NC0144025",396,2.05,50481,19660,17,32.7,"High",6.6
"370879205005","NC0144025",536,8.24,46948,14337,22.7,32.7,"High",6.9
"370879210001","NC0144025",535,4.01,36767,22751,14.2,36.8,"Very High",8.8
"370879213012","NC0144025",1151,2.14,74449,31589,10.2,25.8,"High",4.3
"370370207022","NC0343045",575,1.05,56781,28911,7,23.2,"Moderate-High",3.6
"370510026001","NC0343045",563,1.25,45260,21402,9.6,36.8,"Very High",4.5
"370510027001","NC0343045",481,0.27,55313,25480,9,29.6,"Moderate-High",4.2
"370510036001","NC0343045",296,4.21,30745,11153,18.9,54.6,"Very High",6.8
"370510036003","NC0343045",613,7.56,35625,17333,12,54.6,"Very High",5.8
"370510037001","NC0343045",804,9.65,81167,50341,4.1,23.5,"Low-Moderate",2.6
"370510037002","NC0343045",587,25.89,80457,46355,4.5,23.5,"Low-Moderate",2.6
"370510037003","NC0343045",1197,3.9,59519,22101,9.4,23.5,"High",3.5
"370519801001","NC0343045",0,0.59,NA,NA,NA,NA,"unknown",NA
"370850701001","NC0343045",536,60.33,49375,18262,11.4,49.9,"Very High",4.2
"370850701003","NC0343045",874,0.61,30431,13044,15.7,49.9,"Very High",6.7
"370850702001","NC0343045",240,79.06,32381,17071,12.2,54.9,"Very High",6.4
"370850702002","NC0343045",613,57.35,38221,16977,12.2,54.9,"Very High",5.4
"370850703001","NC0343045",644,63.3,30431,17505,11.9,48.8,"Very High",6.8
"370850703004","NC0343045",845,34.45,37464,15205,13.7,48.8,"Very High",5.6
"370850704011","NC0343045",716,69.55,44615,15835,13.2,36.9,"Very High",4.7
"370850704012","NC0343045",830,54.98,49706,23065,9,36.9,"High",4.2
"370850704021","NC0343045",1209,79.37,43059,22174,9.4,47.9,"Very High",4.8
"370850704022","NC0343045",532,76.71,53214,16269,12.8,47.9,"Very High",3.9
"370850704023","NC0343045",785,41.34,40197,16855,12.4,47.9,"Very High",5.2
"370850705001","NC0343045",580,74.38,38281,16392,12.7,48.3,"Very High",5.4
"370850705002","NC0343045",751,68.4,42344,19787,10.5,48.3,"Very High",4.9
"370850705003","NC0343045",685,78.82,42148,19760,10.5,48.3,"Very High",4.9
"370850705004","NC0343045",413,84.82,41797,22421,9.3,48.3,"Very High",5
"370850706001","NC0343045",848,78.78,49438,28229,7.4,42.4,"High",4.2
"370850706002","NC0343045",918,77.28,39095,22213,9.4,42.4,"Very High",5.3
"370850707001","NC0343045",1049,30.39,41250,14156,14.7,39.3,"Very High",5
"370850707002","NC0343045",313,66.23,31490,16709,12.5,39.3,"Very High",6.6
"370850707003","NC0343045",253,55.14,50972,27040,7.7,39.3,"High",4.1
"370850708011","NC0343045",899,84.21,51753,20586,10.1,39.4,"Very High",4
"370850708021","NC0343045",282,81.84,49386,29482,7.1,32.6,"Moderate-High",4.2
"370850708022","NC0343045",977,72.55,38672,7824,26.6,32.6,"High",5.4
"370850709011","NC0343045",1149,19.58,52618,32306,6.4,39.2,"High",4
"370850709021","NC0343045",1043,67.61,44741,30405,6.8,41.5,"High",4.7
"370850709031","NC0343045",850,82.39,54679,23378,8.9,26.4,"Moderate-High",3.8
"370850709041","NC0343045",472,44.2,38462,19973,10.4,33.3,"High",5.4
"370850709042","NC0343045",886,70.89,63269,28012,7.4,33.3,"Moderate-High",3.3
"370850710011","NC0343045",1080,76.94,78226,31209,6.7,18.3,"Low-Moderate",2.7
"370850710012","NC0343045",880,79.15,67589,22082,9.4,18.3,"Moderate-High",3.1
"370850710021","NC0343045",874,71.62,69125,27031,7.7,27,"Moderate-High",3
"370850710022","NC0343045",390,75.77,54063,23707,8.8,27,"Moderate-High",3.9
"370850711011","NC0343045",1327,59.93,46118,23565,8.8,38,"High",4.5
"370850711021","NC0343045",736,77.12,64500,25851,8.1,39.6,"High",3.2
"370850711022","NC0343045",518,79.95,50817,13905,15,39.6,"Very High",4.1
"370850711023","NC0343045",497,75,50675,25371,8.2,39.6,"High",4.1
"370850712011","NC0343045",1010,74.99,50000,22791,9.1,39.6,"High",4.2
"370850712021","NC0343045",1148,89.39,58676,28653,7.3,41.8,"High",3.5
"370850712022","NC0343045",478,99.11,38429,20893,10,41.8,"Very High",5.4
"370850712031","NC0343045",473,88.38,52132,18158,11.5,39.2,"Very High",4
"370850712032","NC0343045",311,58.7,63750,40571,5.1,39.2,"High",3.3
"370850712041","NC0343045",721,80.44,78750,42737,4.9,26.1,"Moderate-High",2.6
"370850712042","NC0343045",1607,91.76,80288,39750,5.2,26.1,"Moderate-High",2.6
"370850713011","NC0343045",578,78.67,41453,14897,14,30.4,"High",5
"370850713012","NC0343045",543,74.86,71094,33384,6.2,30.4,"Moderate-High",2.9
"370850713013","NC0343045",280,83.45,68864,31631,6.6,30.4,"Moderate-High",3
"370850713021","NC0343045",671,88.07,62625,33937,6.1,32.6,"Moderate-High",3.3
"370850713022","NC0343045",1358,91.45,61477,34252,6.1,32.6,"Moderate-High",3.4
"370850713031","NC0343045",797,89.55,100444,49283,4.2,20.9,"Low-Moderate",2.1
"370850713032","NC0343045",1414,81.01,82390,53797,3.9,20.9,"Low-Moderate",2.5
"370850713033","NC0343045",939,99.16,99720,75591,2.8,20.9,"Low-Moderate",2.1
"370850713034","NC0343045",496,85.9,59375,23519,8.8,20.9,"Moderate-High",3.5
"370850714011","NC0343045",1167,79.38,44772,25924,8,45,"High",4.7
"370850714012","NC0343045",342,86.65,51471,22553,9.2,45,"Very High",4
"370850714021","NC0343045",452,70.17,54844,19121,10.9,40.5,"Very High",3.8
"370850714022","NC0343045",2163,90.28,64792,36274,5.7,40.5,"High",3.2
"370850714023","NC0343045",474,78.27,62667,22712,9.2,40.5,"High",3.3
"371010414003","NC0343045",499,3.36,26236,17280,12.2,56.9,"Very High",8
"371010414004","NC0343045",373,10.14,57019,32441,6.4,56.9,"High",3.7
"371010414005","NC0343045",517,1.82,57837,10597,19.9,56.9,"Very High",3.6
"371010415023","NC0343045",1075,2.88,64890,38799,5.4,19.9,"Low-Moderate",3.2
"371010415032","NC0343045",712,0.45,53125,32329,6.6,28.7,"Moderate-High",4
"371010415033","NC0343045",658,8.67,48158,36093,5.8,28.7,"Moderate-High",4.3
"371050305013","NC0343045",434,7.57,50985,36761,5.7,31.3,"Moderate-High",4.1
"371050305033","NC0343045",745,5.6,53320,28692,7.2,45.6,"High",3.9
"371050305034","NC0343045",559,2.57,32688,16662,12.5,45.6,"Very High",6.4
"371050307021","NC0343045",723,0.96,51891,25591,8.3,33.4,"Moderate-High",4.1
"371050307022","NC0343045",426,7.87,44297,15485,13.4,33.4,"High",4.7
"371050307023","NC0343045",541,3.22,50139,25646,8.1,33.4,"Moderate-High",4.1
"371259505012","NC0343045",491,1.04,78547,17916,11.3,26.2,"High",2.6
"371259505013","NC0343045",1256,2.45,87992,38624,5.4,26.2,"Moderate-High",2.4
"371259505014","NC0343045",302,3.14,82308,24331,8.5,26.2,"Moderate-High",2.5
"371639703011","NC0343045",804,1.76,37344,23753,8.9,35,"Moderate-High",5.6
"371639703012","NC0343045",699,1.2,57695,33184,6.3,35,"Moderate-High",3.7
"371830531061","NC0343045",1352,2.97,60952,18830,11,28.6,"High",3.4
"371830531071","NC0343045",1060,7.24,87315,46028,4.5,29,"Low-Moderate",2.4
"371830531073","NC0343045",1618,19.33,70567,32375,6.4,29,"Moderate-High",3
"371830531081","NC0343045",879,0.39,67369,31807,6.7,16.9,"Low-Moderate",3.1
"371830531082","NC0343045",1998,6.45,84464,49036,4.2,16.9,"Low",2.5
"371830532071","NC0343045",891,2.7,128640,55683,3.7,11.4,"Low",1.6
"370919502002","NC0446030",655,4.15,48750,20014,9.1,33.5,"Moderate-High",3.7
"371779601002","NC0489010",343,23.59,25625,9968,19.9,37.9,"Very High",7.7
"371499201041","NC0175015",501,12.92,57292,28778,9.9,29.5,"High",5
"371499201042","NC0175015",885,46.95,48304,19896,11.6,29.5,"High",4.8
"371499202003","NC0175015",443,0.17,44229,33883,7,41.9,"High",5.4
"371499203011","NC0175015",580,3.93,37051,15678,9.5,44.4,"Very High",4
"370250405001","NC0113010",1281,79.51,70213,29548,9.1,37.9,"High",3.8
"370250405002","NC0113010",835,66.22,41150,24914,11.3,37.9,"Very High",6.9
"370250405003","NC0113010",518,100,43737,17295,16.9,37.9,"Very High",6.7
"370250405004","NC0113010",2166,100,59962,39127,6.9,37.9,"High",4.5
"370250406001","NC0113010",1360,12.82,60667,18804,15.4,26.9,"High",4.8
"370250406002","NC0113010",655,0.1,83448,33468,9.2,26.9,"Moderate-High",3.7
"370250406003","NC0113010",460,9.48,69667,39189,7.5,26.9,"Moderate-High",4.2
"370250407022","NC0113010",814,0.3,66111,41222,5,39.5,"High",3.1
"370250407023","NC0113010",843,25.04,58016,18998,10.8,39.5,"Very High",3.6
"370250407031","NC0113010",118,38.76,45056,41949,4.9,56.8,"High",4.6
"370250407032","NC0113010",820,15.07,30921,13395,15.9,56.8,"Very High",6.7
"370250409001","NC0113010",801,0.84,54712,29423,7,45.9,"High",3.8
"370250411001","NC0113010",389,18.89,57750,34344,6,25.2,"Moderate-High",3.6
"370250411002","NC0113010",480,0.13,65769,14429,14.5,25.2,"High",3.2
"370250411003","NC0113010",820,0.59,64487,26868,7.5,25.2,"Moderate-High",3.1
"370250412002","NC0113010",1643,12.29,92228,45520,4.6,18.8,"Low",2.2
"370250412003","NC0113010",866,17.02,98889,37858,7.6,18.8,"Low-Moderate",2.9
"370250413011","NC0113010",2242,11.75,90066,44644,6.3,12.7,"Low-Moderate",3.1
"370250413021","NC0113010",2444,93.69,107273,59516,3.9,8.9,"Low",2.2
"370250413022","NC0113010",738,100,91000,72551,3.7,8.9,"Low",2.9
"370250413023","NC0113010",293,44.81,59493,30793,5.1,8.9,"Low-Moderate",2.7
"370250413023","NC0113010",293,38.87,59902,30607,3.1,8.9,"Low",1.6
"370250413031","NC0113010",2824,90.2,130546,82289,2.9,8.7,"Low",1.8
"370250413032","NC0113010",643,98.11,65417,28574,8.2,8.7,"Low-Moderate",3.6
"370250415011","NC0113010",1419,6.06,110791,61376,4.2,8.2,"Low",2.4
"370250415022","NC0113010",610,6.44,65925,33785,8.8,16.3,"Low-Moderate",4.5
"370250415023","NC0113010",607,85.45,76960,53260,5.6,16.3,"Low-Moderate",3.8
"370250415031","NC0113010",1512,99.83,93973,41992,6.5,19.7,"Low-Moderate",2.9
"370250416011","NC0113010",624,16.03,103803,52474,5.3,22.3,"Moderate-High",2.7
"370250416012","NC0113010",477,40.27,64886,28003,8.6,22.3,"Moderate-High",3.7
"370250416013","NC0113010",821,59.08,69398,34934,7.3,22.3,"Moderate-High",3.7
"370250416014","NC0113010",995,100,70466,36552,7.7,22.3,"Moderate-High",4
"370250416021","NC0113010",1501,1.78,63307,37052,8,32.5,"Moderate-High",4.7
"370250417011","NC0113010",427,2.37,78125,38118,7.8,22.4,"Moderate-High",3.8
"370250417021","NC0113010",439,33.26,63371,32809,9,25,"Moderate-High",4.7
"370250419011","NC0113010",231,100,45625,10274,20.2,48.3,"Very High",4.6
"370250419012","NC0113010",357,100,43831,24006,8.7,48.3,"High",4.7
"370250419021","NC0113010",646,100,30135,16694,12.4,58.8,"Very High",6.9
"370250419022","NC0113010",506,100,42941,14849,14,58.8,"Very High",4.8
"370250419023","NC0113010",291,100,49028,26889,7.7,58.8,"High",4.2
"370250420001","NC0113010",559,100,42277,19756,10.5,41.9,"Very High",4.9
"370250420002","NC0113010",476,100,75500,31695,6.6,41.9,"High",2.8
"370250420003","NC0113010",684,100,55106,23814,10.8,41.9,"Very High",4.7
"370250421011","NC0113010",397,100,26390,10975,18.9,61.9,"Very High",7.9
"370250421012","NC0113010",321,100,29234,10454,19.9,61.9,"Very High",7.1
"370250421013","NC0113010",288,100,42585,32540,6.4,61.9,"High",4.9
"370250421014","NC0113010",207,100,14844,5059,41,61.9,"Very High",14
"370250421021","NC0113010",475,100,48110,22718,9.1,47.4,"High",4.3
"370250421022","NC0113010",841,100,52953,27153,8.2,47.4,"High",4.2
"370250422001","NC0113010",787,100,77443,18232,11.4,19.4,"Moderate-High",2.7
"370250422002","NC0113010",504,100,76250,41384,5.5,19.4,"Low-Moderate",3
"370250422003","NC0113010",325,100,92163,39454,5.3,19.4,"Low-Moderate",2.3
"370250422004","NC0113010",445,100,59120,41960,5,19.4,"Low-Moderate",3.5
"370250422005","NC0113010",370,100,49300,27883,7.4,19.4,"Low-Moderate",4.2
"370250422006","NC0113010",298,100,35000,25930,9.4,19.4,"Moderate-High",7
"370250423001","NC0113010",431,100,39549,23573,8.8,47.7,"High",5.2
"370250423002","NC0113010",680,100,31337,20727,10,47.7,"Very High",6.6
"370250423003","NC0113010",375,100,49861,14290,14.5,47.7,"Very High",4.2
"370250423004","NC0113010",328,99.79,42976,15716,13.2,47.7,"Very High",4.8
"370250424011","NC0113010",526,79,64583,24264,8.9,24.1,"Moderate-High",3.3
"370250424012","NC0113010",758,87.37,78088,28774,7.7,24.1,"Moderate-High",2.9
"370250424021","NC0113010",685,95.9,39931,20950,9.9,32,"High",5.2
"370250424022","NC0113010",409,100,95660,50153,4.1,32,"Low-Moderate",2.2
"370250424023","NC0113010",1062,88.64,46026,16904,12.3,32,"High",4.5
"370250425011","NC0113010",665,94.9,79250,41114,5,14,"Low-Moderate",2.6
"370250425012","NC0113010",1080,97.78,83864,40354,5.1,14,"Low-Moderate",2.5
"370250425021","NC0113010",1018,100,51944,22927,9.1,26.5,"Moderate-High",4
"370250425031","NC0113010",1522,100,71324,31618,6.6,35,"Moderate-High",2.9
"370250425041","NC0113010",531,100,134464,65354,3.2,2.9,"Low",1.5
"370250426011","NC0113010",881,100,127788,70895,2.9,11.1,"Low",1.6
"370250426012","NC0113010",955,100,73688,24839,8.4,11.1,"Low-Moderate",2.8
"370250426021","NC0113010",979,100,65406,35468,5.8,30,"Moderate-High",3.2
"370250426022","NC0113010",439,100,87422,28019,7.4,30,"Moderate-High",2.4
"370250426023","NC0113010",164,94.42,35962,12826,16.8,30,"High",6
"370250426031","NC0113010",1554,82.69,82788,29468,7.2,18.7,"Low-Moderate",2.6
"370250426032","NC0113010",395,100,71472,42329,4.9,18.7,"Low-Moderate",2.9
"370250426033","NC0113010",1029,76.74,94085,53498,4.4,18.7,"Low",2.5
"370250426041","NC0113010",1634,4.76,75306,40914,6.9,23.6,"Moderate-High",3.8
"371190055151","NC0113010",1001,1.78,80303,39229,5.3,13.2,"Low-Moderate",2.6
